"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene"
"Ormdl3",0.0167751008048904,0.0943458624085528,0.312,0.233,1,"EPO_nonresponsive","Ormdl3"
"Edc3",0.016964174174144,0.0727676727941869,0.159,0.085,1,"EPO_nonresponsive","Edc3"
"Hsp90ab1",0.0169667345940802,0.0542776730684515,0.996,0.993,1,"EPO_nonresponsive","Hsp90ab1"
"Ttf1",0.0170445683695168,0.0935764291462846,0.152,0.092,1,"EPO_nonresponsive","Ttf1"
"Tnks2",0.017099233311873,0.0647577356050954,0.191,0.115,1,"EPO_nonresponsive","Tnks2"
"Atn1.1",0.017126350999634,0.0917402732605352,0.116,0.069,1,"EPO_nonresponsive","Atn1.1"
"Eif4e3",0.0172818001657945,0.105810237911078,0.177,0.118,1,"EPO_nonresponsive","Eif4e3"
"Tkt",0.0173526541380217,0.121310602275112,0.811,0.78,1,"EPO_nonresponsive","Tkt"
"Larp4",0.0174246147488987,0.0944629764619604,0.2,0.131,1,"EPO_nonresponsive","Larp4"
"Rbm28",0.0174694946636183,0.108096618975382,0.328,0.252,1,"EPO_nonresponsive","Rbm28"
"Pink1",0.0175229647214158,0.124865373493537,0.326,0.249,1,"EPO_nonresponsive","Pink1"
"Iars",0.0175810695387122,0.102788952121195,0.237,0.164,1,"EPO_nonresponsive","Iars"
"Ube2s",0.0176355812507246,0.117360036874302,0.753,0.692,1,"EPO_nonresponsive","Ube2s"
"Csnk1e",0.0176902079399251,0.125490411509252,0.488,0.407,1,"EPO_nonresponsive","Csnk1e"
"Casp8ap2",0.017764010552034,0.111483253619216,0.335,0.252,1,"EPO_nonresponsive","Casp8ap2"
"Rnasel",0.0177800269312069,0.0972286658923203,0.188,0.121,1,"EPO_nonresponsive","Rnasel"
"Esyt1",0.0178879432953806,0.0998029280331009,0.253,0.174,1,"EPO_nonresponsive","Esyt1"
"Xpa",0.0178932649014372,0.0994885171036698,0.199,0.131,1,"EPO_nonresponsive","Xpa"
"Macf1",0.0179409665445031,0.0939410418725783,0.304,0.213,1,"EPO_nonresponsive","Macf1"
"Arap1",0.0179591446887111,0.0810276772221286,0.14,0.079,1,"EPO_nonresponsive","Arap1"
"Chd3",0.0180086563775501,0.146523259389569,0.256,0.193,1,"EPO_nonresponsive","Chd3"
"Elk3",0.0180391048679052,0.0984203911748669,0.476,0.38,1,"EPO_nonresponsive","Elk3"
"Il21r",0.018045916621074,0.0945477573594186,0.507,0.407,1,"EPO_nonresponsive","Il21r"
"Wdr48",0.0180736580145784,0.0804778461780172,0.134,0.075,1,"EPO_nonresponsive","Wdr48"
"Amdhd2",0.0181020976378791,0.0884994812639917,0.136,0.085,1,"EPO_nonresponsive","Amdhd2"
"Setd1a",0.0181360491525583,0.0752248785210052,0.134,0.075,1,"EPO_nonresponsive","Setd1a"
"Ralgapa2",0.0181520996882664,0.0991707570696297,0.304,0.22,1,"EPO_nonresponsive","Ralgapa2"
"Prpf8",0.0181523122368942,0.0890768174775685,0.274,0.187,1,"EPO_nonresponsive","Prpf8"
"Sema4d",0.0181565442981414,0.0823731963530162,0.2,0.125,1,"EPO_nonresponsive","Sema4d"
"Kif5b",0.0181869789461878,0.124740912960219,0.561,0.489,1,"EPO_nonresponsive","Kif5b"
"Lonp2",0.0182038597097359,0.0896331902897028,0.172,0.108,1,"EPO_nonresponsive","Lonp2"
"Rab27b",0.0182420516938645,0.11133720206767,0.207,0.144,1,"EPO_nonresponsive","Rab27b"
"Supt5",0.0183451395688574,0.104542537979491,0.34,0.249,1,"EPO_nonresponsive","Supt5"
"Nipbl",0.0183453332221311,0.0865341893337467,0.395,0.311,1,"EPO_nonresponsive","Nipbl"
"Mta2",0.0185169595373937,0.0816911515032955,0.364,0.269,1,"EPO_nonresponsive","Mta2"
"Polg",0.018586808426878,0.09183374608029,0.166,0.102,1,"EPO_nonresponsive","Polg"
"Mapkapk3",0.0186173894878423,0.116495584945151,0.336,0.262,1,"EPO_nonresponsive","Mapkapk3"
"Cyth2",0.018727389614877,0.112072872714743,0.284,0.216,1,"EPO_nonresponsive","Cyth2"
"Cep170b",0.0188077698466024,0.107428739813845,0.229,0.161,1,"EPO_nonresponsive","Cep170b"
"Fyn",0.0188559392690487,0.115621628582405,0.256,0.187,1,"EPO_nonresponsive","Fyn"
"Ppp2r5a",0.0188575658986791,0.0825684586350532,0.21,0.138,1,"EPO_nonresponsive","Ppp2r5a"
"H13",0.0189668441462903,0.079095336476962,0.606,0.498,1,"EPO_nonresponsive","H13"
"Ankfy1",0.0190476023928499,0.0707643776018001,0.145,0.082,1,"EPO_nonresponsive","Ankfy1"
"Srcap",0.0190732051553889,0.0839585961962777,0.137,0.082,1,"EPO_nonresponsive","Srcap"
"Atxn7",0.0191933018221882,0.117960267450066,0.272,0.197,1,"EPO_nonresponsive","Atxn7"
"Crebbp",0.019225041255807,0.10333259898843,0.287,0.207,1,"EPO_nonresponsive","Crebbp"
"Nfyc",0.0193921337179946,0.0877547059097495,0.141,0.089,1,"EPO_nonresponsive","Nfyc"
"Prpf38b",0.0193927425233736,0.107919650171637,0.453,0.357,1,"EPO_nonresponsive","Prpf38b"
"Heg1",0.019444538982855,0.11464998512564,0.264,0.193,1,"EPO_nonresponsive","Heg1"
"Ncor2",0.0194717448802405,0.0982722279026241,0.25,0.18,1,"EPO_nonresponsive","Ncor2"
"F2rl3",0.0194757625734749,0.0902150198972221,0.204,0.134,1,"EPO_nonresponsive","F2rl3"
"Ube2q2",0.0194807120814957,0.111918495939649,0.183,0.131,1,"EPO_nonresponsive","Ube2q2"
"Ginm1",0.0194829168673378,0.0889150658210422,0.242,0.164,1,"EPO_nonresponsive","Ginm1"
"Plek",0.0195478640167028,0.133290252297798,0.383,0.308,1,"EPO_nonresponsive","Plek"
"Ptbp3",0.0195517647696407,0.106090991739225,0.642,0.584,1,"EPO_nonresponsive","Ptbp3"
"Tmem208",0.0195737831136004,0.112789041477584,0.503,0.42,1,"EPO_nonresponsive","Tmem208"
"Angel2",0.0196032124979535,0.104463574910339,0.398,0.311,1,"EPO_nonresponsive","Angel2"
"Ogfr",0.0196500920766362,0.0937363604703716,0.278,0.2,1,"EPO_nonresponsive","Ogfr"
"Selm",0.0196918745341892,0.112905524321431,0.357,0.272,1,"EPO_nonresponsive","Selm"
"March7",0.0197140829436511,0.11722802213097,0.259,0.2,1,"EPO_nonresponsive","March7"
"Cstb",0.0197478291462073,0.080317784510517,0.675,0.587,1,"EPO_nonresponsive","Cstb"
"Ano6",0.0198435412427289,0.0803286327420573,0.132,0.079,1,"EPO_nonresponsive","Ano6"
"Trim33",0.0198691447071033,0.0641313867474694,0.186,0.111,1,"EPO_nonresponsive","Trim33"
"Cdv3",0.0199283980746214,0.0876651445376786,0.531,0.449,1,"EPO_nonresponsive","Cdv3"
"Polr3f",0.019961069806488,0.0805472648645725,0.124,0.066,1,"EPO_nonresponsive","Polr3f"
"Cpsf3",0.0200054504146014,0.10058473526014,0.16,0.105,1,"EPO_nonresponsive","Cpsf3"
"Plin2",0.020026386289685,0.104651752284223,0.192,0.128,1,"EPO_nonresponsive","Plin2"
"Abhd12",0.0200362340552639,0.0849539819974362,0.172,0.105,1,"EPO_nonresponsive","Abhd12"
"Pgm2l1",0.0200553369742556,0.0981596480504017,0.142,0.092,1,"EPO_nonresponsive","Pgm2l1"
"Phc3",0.0201009591242698,0.0876042671307361,0.117,0.069,1,"EPO_nonresponsive","Phc3"
"Tmem168",0.0201153686435968,0.0857860880952367,0.158,0.095,1,"EPO_nonresponsive","Tmem168"
"Rchy1",0.0202155343157196,0.117237696720249,0.41,0.328,1,"EPO_nonresponsive","Rchy1"
"Vti1b",0.0202173190510129,0.10469906851566,0.43,0.348,1,"EPO_nonresponsive","Vti1b"
"Tbl1x",0.0202650238102216,0.125223255675046,0.298,0.233,1,"EPO_nonresponsive","Tbl1x"
"Sept7",0.0202660467246012,0.0675248785709284,0.602,0.511,1,"EPO_nonresponsive","Sept7"
"Atp2b4",0.0203773069340111,0.103429921371898,0.331,0.249,1,"EPO_nonresponsive","Atp2b4"
"Hist1h2ae",0.0204732398048477,0.0829346479825714,0.162,0.105,1,"EPO_nonresponsive","Hist1h2ae"
"Ndufs2",0.0205871288855611,0.129888784101253,0.56,0.495,1,"EPO_nonresponsive","Ndufs2"
"Trim30a",0.02063947791846,0.114997451854129,0.235,0.17,1,"EPO_nonresponsive","Trim30a"
"Usp15",0.0206712638146447,0.0910978474342063,0.276,0.197,1,"EPO_nonresponsive","Usp15"
"Krt18",0.0206763139406708,0.163994781175488,0.482,0.423,1,"EPO_nonresponsive","Krt18"
"Pttg1ip",0.0206870512340319,0.100729066637101,0.328,0.249,1,"EPO_nonresponsive","Pttg1ip"
"Myo1c",0.0207013089968327,0.0947514448976788,0.188,0.121,1,"EPO_nonresponsive","Myo1c"
"Crbn",0.0207039077663589,0.0981271423562727,0.166,0.108,1,"EPO_nonresponsive","Crbn"
"Klhdc10",0.0207052438139187,0.0819953405066371,0.13,0.075,1,"EPO_nonresponsive","Klhdc10"
"Trim27",0.0207400558284224,0.0972708793316234,0.462,0.374,1,"EPO_nonresponsive","Trim27"
"Samhd1",0.0207683222048115,0.113440863560209,0.225,0.154,1,"EPO_nonresponsive","Samhd1"
"Gabarapl2",0.0208873754114738,0.111415841553311,0.655,0.584,1,"EPO_nonresponsive","Gabarapl2"
"Kcnn4",0.0208972505662522,0.122434921030355,0.637,0.57,1,"EPO_nonresponsive","Kcnn4"
"Nnt",0.0209194183342463,0.0879715237844994,0.136,0.085,1,"EPO_nonresponsive","Nnt"
"Pnp",0.020929039957816,0.102423626518947,0.441,0.351,1,"EPO_nonresponsive","Pnp"
"D8Ertd738e",0.0209888599211994,0.0659508722275939,0.823,0.751,1,"EPO_nonresponsive","D8Ertd738e"
"Lmo2",0.021097000549876,0.101597268407644,0.96,0.934,1,"EPO_nonresponsive","Lmo2"
"Gtpbp2",0.0211405744239431,0.110411433960632,0.378,0.298,1,"EPO_nonresponsive","Gtpbp2"
"Rhoh",0.0211718936510995,0.115705483866955,0.478,0.397,1,"EPO_nonresponsive","Rhoh"
"Rnpepl1",0.021223261953375,0.07796406609382,0.249,0.167,1,"EPO_nonresponsive","Rnpepl1"
"Tcirg1",0.0212344515073315,0.0690545691673998,0.136,0.075,1,"EPO_nonresponsive","Tcirg1"
"Ahnak",0.0212905783956777,0.091821812256787,0.109,0.059,1,"EPO_nonresponsive","Ahnak"
"Emc1",0.021336105486721,0.0778437443047871,0.122,0.072,1,"EPO_nonresponsive","Emc1"
"Msmo1",0.0214429315700648,0.0863406129394644,0.545,0.449,1,"EPO_nonresponsive","Msmo1"
"Zfp217",0.0215267621690321,0.0828696773155333,0.107,0.059,1,"EPO_nonresponsive","Zfp217"
"Usp38",0.0215386521699346,0.065274030409927,0.111,0.056,1,"EPO_nonresponsive","Usp38"
"Chd9",0.0217017627190479,0.0852780895573971,0.266,0.184,1,"EPO_nonresponsive","Chd9"
"Kdm5b",0.0217019312401465,0.0900252208483072,0.18,0.111,1,"EPO_nonresponsive","Kdm5b"
"Riok3",0.0217023341765939,0.0950928569063173,0.292,0.213,1,"EPO_nonresponsive","Riok3"
"Hipk3",0.0217318507605295,0.0706041694868421,0.12,0.066,1,"EPO_nonresponsive","Hipk3"
"Lrmp",0.0217434252694438,0.118677095802246,0.357,0.282,1,"EPO_nonresponsive","Lrmp"
"Itm2c",0.0217650957398032,0.11225403270528,0.266,0.203,1,"EPO_nonresponsive","Itm2c"
"Tspyl1",0.0217930525125106,0.0853861671002161,0.32,0.23,1,"EPO_nonresponsive","Tspyl1"
"Vps37b",0.0218964480324899,0.108632871959871,0.319,0.236,1,"EPO_nonresponsive","Vps37b"
"Akr1b10",0.0219686798765272,0.122806642232392,0.301,0.233,1,"EPO_nonresponsive","Akr1b10"
"Oxa1l",0.0219760956344543,0.11928388124168,0.308,0.233,1,"EPO_nonresponsive","Oxa1l"
"Nfat5",0.021991848302428,0.111934499653181,0.391,0.311,1,"EPO_nonresponsive","Nfat5"
"Clcn4",0.0220234518297717,0.0900164564698477,0.19,0.125,1,"EPO_nonresponsive","Clcn4"
"Pbx2",0.0220618738743633,0.0778865830693173,0.166,0.102,1,"EPO_nonresponsive","Pbx2"
"Cd93",0.0220950960620662,0.10260431017659,0.305,0.223,1,"EPO_nonresponsive","Cd93"
"Dgcr2",0.022192554555402,0.0865004206030363,0.169,0.108,1,"EPO_nonresponsive","Dgcr2"
"Net1",0.022249162798938,0.116963285450076,0.355,0.275,1,"EPO_nonresponsive","Net1"
"Cd81",0.022281408631067,0.110194328821283,0.816,0.764,1,"EPO_nonresponsive","Cd81"
"Mink1",0.0224403491145304,0.0857522801648877,0.148,0.089,1,"EPO_nonresponsive","Mink1"
"Mllt3",0.0224695722009304,0.157303359519516,0.226,0.17,1,"EPO_nonresponsive","Mllt3"
"Nmnat3",0.0224779589822094,0.0901976614859574,0.139,0.089,1,"EPO_nonresponsive","Nmnat3"
"Smo",0.0227658771711518,0.092953696711384,0.215,0.144,1,"EPO_nonresponsive","Smo"
"Pmepa1",0.0228681163448723,0.121349886320524,0.239,0.174,1,"EPO_nonresponsive","Pmepa1"
"Ubqln1",0.0228838219743565,0.0843669194066422,0.236,0.157,1,"EPO_nonresponsive","Ubqln1"
"Gnl1",0.0229205461613463,0.0876806781018734,0.207,0.138,1,"EPO_nonresponsive","Gnl1"
"Dpagt1",0.0230189531974969,0.0787432537284785,0.127,0.075,1,"EPO_nonresponsive","Dpagt1"
"Sf3b3",0.0231744184075481,0.115127823190807,0.345,0.275,1,"EPO_nonresponsive","Sf3b3"
"Pofut2",0.0231883435893,0.0870548103617645,0.219,0.151,1,"EPO_nonresponsive","Pofut2"
"Zfp280d",0.0232265044976868,0.0955130281595239,0.207,0.138,1,"EPO_nonresponsive","Zfp280d"
"Rest",0.0232575829540361,0.080359577216398,0.368,0.272,1,"EPO_nonresponsive","Rest"
"Krr1",0.0232776565603743,0.12085273254288,0.291,0.226,1,"EPO_nonresponsive","Krr1"
"Pnpo",0.0232952898756381,0.0779668687174207,0.144,0.082,1,"EPO_nonresponsive","Pnpo"
"Smim19",0.0233015312896399,0.0733447495720685,0.291,0.2,1,"EPO_nonresponsive","Smim19"
"Setdb1",0.0234652628733619,0.083166225428214,0.128,0.082,1,"EPO_nonresponsive","Setdb1"
"Ccdc22",0.0235099628572188,0.0919104330731096,0.165,0.108,1,"EPO_nonresponsive","Ccdc22"
"Chd8",0.0235119107774293,0.108332689457974,0.303,0.226,1,"EPO_nonresponsive","Chd8"
"Sidt2",0.0235361861832862,0.0887498893360806,0.109,0.066,1,"EPO_nonresponsive","Sidt2"
"Zeb2",0.0236880781213121,0.131038004468043,0.436,0.364,1,"EPO_nonresponsive","Zeb2"
"Coro1c",0.0237887949862421,0.112004928953873,0.392,0.311,1,"EPO_nonresponsive","Coro1c"
"Dst",0.0240039754665981,0.0908856377158903,0.11,0.062,1,"EPO_nonresponsive","Dst"
"Trim12a",0.0241562050648055,0.111857068663573,0.453,0.377,1,"EPO_nonresponsive","Trim12a"
"Cltc",0.0241678040314399,0.123271804197789,0.318,0.246,1,"EPO_nonresponsive","Cltc"
"Ubr1",0.0242490472135327,0.0826377749853471,0.12,0.069,1,"EPO_nonresponsive","Ubr1"
"Eea1",0.0243561980264705,0.101642933989829,0.276,0.203,1,"EPO_nonresponsive","Eea1"
"Dync1li2",0.02436885609258,0.0711950527792272,0.131,0.072,1,"EPO_nonresponsive","Dync1li2"
"Zbtb11",0.0244175563412172,0.0774649736638831,0.14,0.082,1,"EPO_nonresponsive","Zbtb11"
"Ccdc112",0.0245391089627798,0.11577868532469,0.179,0.128,1,"EPO_nonresponsive","Ccdc112"
"Frrs1",0.0246379470637464,0.11584647035335,0.381,0.302,1,"EPO_nonresponsive","Frrs1"
"Asap1",0.0247067339206167,0.111790670349871,0.418,0.341,1,"EPO_nonresponsive","Asap1"
"Snx6",0.0247309879259173,0.077557342307517,0.4,0.305,1,"EPO_nonresponsive","Snx6"
"Fam208a",0.0247401396913348,0.0926523636145582,0.124,0.079,1,"EPO_nonresponsive","Fam208a"
"Ddx17",0.0247673528322311,0.101605562007205,0.378,0.292,1,"EPO_nonresponsive","Ddx17"
"Rbpj",0.024862961834465,0.0887054890908502,0.221,0.157,1,"EPO_nonresponsive","Rbpj"
"Pphln1",0.0248650670426232,0.104618059715511,0.199,0.141,1,"EPO_nonresponsive","Pphln1"
"Ltv1",0.0249285070875698,0.0868510746091165,0.297,0.213,1,"EPO_nonresponsive","Ltv1"
"Inpp5b",0.0249338788210204,0.0836119723657705,0.162,0.105,1,"EPO_nonresponsive","Inpp5b"
"Mospd3",0.0249805205603042,0.0873697226528563,0.451,0.361,1,"EPO_nonresponsive","Mospd3"
"Nfs1",0.0251903506305226,0.0882660652802378,0.253,0.177,1,"EPO_nonresponsive","Nfs1"
"Apoe",0.0252248676138243,0.145202229821017,0.287,0.22,1,"EPO_nonresponsive","Apoe"
"Hist2h4",0.0254645306920631,0.172321439251435,0.102,0.069,1,"EPO_nonresponsive","Hist2h4"
"Rab1b",0.0254664327793382,0.0786395510033683,0.265,0.184,1,"EPO_nonresponsive","Rab1b"
"Taok3",0.0254952438492478,0.114715903609842,0.445,0.367,1,"EPO_nonresponsive","Taok3"
"Pstk",0.0255568432741069,0.0978547058307074,0.26,0.193,1,"EPO_nonresponsive","Pstk"
"Slc39a7",0.0256425112541855,0.105243962502053,0.203,0.151,1,"EPO_nonresponsive","Slc39a7"
"R3hcc1",0.0257637079325095,0.0784629394278736,0.139,0.085,1,"EPO_nonresponsive","R3hcc1"
"Rbm27",0.02577359449418,0.0888210192437672,0.332,0.249,1,"EPO_nonresponsive","Rbm27"
"Cnpy2",0.0258477301556922,0.0932418210266668,0.653,0.57,1,"EPO_nonresponsive","Cnpy2"
"Zfp704",0.0259158543929954,0.0902178987139173,0.189,0.121,1,"EPO_nonresponsive","Zfp704"
"Ftsj3",0.0259519962274209,0.075150565703441,0.246,0.167,1,"EPO_nonresponsive","Ftsj3"
"Txlng",0.026019041035263,0.0984476568281369,0.135,0.089,1,"EPO_nonresponsive","Txlng"
"Terf2",0.0260406878442023,0.0759046973991702,0.141,0.085,1,"EPO_nonresponsive","Terf2"
"Xpo6",0.0260715595115703,0.0878137307128305,0.181,0.121,1,"EPO_nonresponsive","Xpo6"
"Galnt7",0.0261196574250002,0.06894832829344,0.136,0.082,1,"EPO_nonresponsive","Galnt7"
"Nup88",0.0261664294752813,0.0843593313019481,0.146,0.089,1,"EPO_nonresponsive","Nup88"
"Mef2a",0.0262259922255392,0.0989655892938546,0.271,0.197,1,"EPO_nonresponsive","Mef2a"
"Adrbk2",0.0263087120648656,0.100768263375774,0.199,0.141,1,"EPO_nonresponsive","Adrbk2"
"Eif4h",0.0263313541260329,0.0957517588449071,0.701,0.639,1,"EPO_nonresponsive","Eif4h"
"Mtif3",0.0263633707164564,0.077690835283221,0.117,0.069,1,"EPO_nonresponsive","Mtif3"
"Pdcd7",0.0264827577324214,0.1127977672935,0.234,0.174,1,"EPO_nonresponsive","Pdcd7"
"Ptpn12",0.0264859375695661,0.0988746699876702,0.263,0.19,1,"EPO_nonresponsive","Ptpn12"
"Col4a2",0.0265674991618352,0.0983070551784037,0.165,0.111,1,"EPO_nonresponsive","Col4a2"
"Prmt5",0.0265972443278822,0.0994848660155677,0.265,0.193,1,"EPO_nonresponsive","Prmt5"
"Eif2s3x",0.0266593890792897,0.0909664684568347,0.306,0.236,1,"EPO_nonresponsive","Eif2s3x"
"Trp53i11",0.0267078624789026,0.0808650287019392,0.191,0.125,1,"EPO_nonresponsive","Trp53i11"
"Rbl2",0.0267084024181588,0.0767936662426098,0.111,0.066,1,"EPO_nonresponsive","Rbl2"
"Bop1",0.0267351432512808,0.0873518656516907,0.208,0.144,1,"EPO_nonresponsive","Bop1"
"Runx2",0.0267449134702335,0.117565508215707,0.246,0.18,1,"EPO_nonresponsive","Runx2"
"Ino80",0.0267892319303681,0.0830717218647094,0.12,0.072,1,"EPO_nonresponsive","Ino80"
"Dhx36",0.0267924942906385,0.0916859896604141,0.263,0.187,1,"EPO_nonresponsive","Dhx36"
"Casc4",0.0268118036693621,0.0806017375128597,0.121,0.075,1,"EPO_nonresponsive","Casc4"
"Acap1",0.0268836560755226,0.0870996528861082,0.378,0.289,1,"EPO_nonresponsive","Acap1"
"Treml2",0.0268889340395378,0.0983174238079971,0.339,0.262,1,"EPO_nonresponsive","Treml2"
"Zfp141",0.0269019435053077,0.0868154193531378,0.11,0.072,1,"EPO_nonresponsive","Zfp141"
"Stat5a",0.0269586023561243,0.104695307293485,0.322,0.249,1,"EPO_nonresponsive","Stat5a"
"Arhgap25",0.0270437129688399,0.0831135508098121,0.145,0.092,1,"EPO_nonresponsive","Arhgap25"
"Cct2",0.0270746305045281,0.106102435728889,0.7,0.636,1,"EPO_nonresponsive","Cct2"
"Sh3bp5l",0.0271383012607653,0.0855013317926495,0.107,0.069,1,"EPO_nonresponsive","Sh3bp5l"
"Spsb2",0.0271394392657208,0.0934672651327666,0.12,0.079,1,"EPO_nonresponsive","Spsb2"
"Btk",0.0271822661840259,0.0908634954214628,0.243,0.17,1,"EPO_nonresponsive","Btk"
"Sertad1",0.0272568111583147,0.096376945548683,0.127,0.082,1,"EPO_nonresponsive","Sertad1"
"Ubl3",0.0273941648250678,0.102334911222293,0.171,0.111,1,"EPO_nonresponsive","Ubl3"
"Rfx7",0.0274086697765051,0.107405610490438,0.254,0.184,1,"EPO_nonresponsive","Rfx7"
"Anxa1",0.0274285997563905,0.144651951707844,0.304,0.249,1,"EPO_nonresponsive","Anxa1"
"Smc5",0.0274564153811233,0.0952706323577579,0.263,0.184,1,"EPO_nonresponsive","Smc5"
"Anxa11",0.0274736057970538,0.0925948336404178,0.314,0.23,1,"EPO_nonresponsive","Anxa11"
"Zfp277",0.0275037588126842,0.0986895841894901,0.145,0.095,1,"EPO_nonresponsive","Zfp277"
"Tmem164",0.0275364773104945,0.0834580560742494,0.223,0.148,1,"EPO_nonresponsive","Tmem164"
"Pdxk",0.0276470833525266,0.065411615503865,0.13,0.072,1,"EPO_nonresponsive","Pdxk"
"Daxx",0.0276674439079128,0.0905233965506966,0.15,0.092,1,"EPO_nonresponsive","Daxx"
"Rab11fip2",0.0276985203738887,0.0963785439631908,0.168,0.118,1,"EPO_nonresponsive","Rab11fip2"
"Vcpip1",0.0277027886215306,0.0924532894026699,0.15,0.098,1,"EPO_nonresponsive","Vcpip1"
"Zmynd8",0.027796266336634,0.0951955929846304,0.359,0.269,1,"EPO_nonresponsive","Zmynd8"
"Rin3",0.0277977098129092,0.0939440888390103,0.154,0.102,1,"EPO_nonresponsive","Rin3"
"Dnmt3a",0.0278621850289681,0.0759228630938916,0.223,0.148,1,"EPO_nonresponsive","Dnmt3a"
"Fiz1",0.0278696265197114,0.107589898748388,0.247,0.184,1,"EPO_nonresponsive","Fiz1"
"Acly",0.0279165836159038,0.100799018210301,0.368,0.292,1,"EPO_nonresponsive","Acly"
"Nucks1",0.0281216657020921,0.150568816233333,0.668,0.633,1,"EPO_nonresponsive","Nucks1"
"Fbxw2",0.0282313443077033,0.107766130088444,0.47,0.393,1,"EPO_nonresponsive","Fbxw2"
"Sympk",0.0282655472379707,0.0935202864908544,0.172,0.118,1,"EPO_nonresponsive","Sympk"
"Arnt",0.0283109579445032,0.0923047529041082,0.146,0.095,1,"EPO_nonresponsive","Arnt"
"Vcl",0.0283196006398067,0.0809837843955126,0.12,0.072,1,"EPO_nonresponsive","Vcl"
"Cstf1",0.028367461079886,0.0786510205352127,0.133,0.079,1,"EPO_nonresponsive","Cstf1"
"Hdac7",0.0284980167990948,0.0792029192464374,0.183,0.121,1,"EPO_nonresponsive","Hdac7"
"Ino80b",0.028529324523261,0.0971161320909647,0.378,0.305,1,"EPO_nonresponsive","Ino80b"
"Angpt1",0.028588228153661,0.109035977468055,0.604,0.534,1,"EPO_nonresponsive","Angpt1"
"Rasa2",0.0286173266341943,0.103232631355992,0.131,0.089,1,"EPO_nonresponsive","Rasa2"
"Ccdc91",0.028658247487989,0.0687314946650194,0.115,0.069,1,"EPO_nonresponsive","Ccdc91"
"Tia1",0.0286934089587565,0.0859996912024915,0.572,0.489,1,"EPO_nonresponsive","Tia1"
"Ptcd2",0.0287593645858954,0.0755249782454046,0.206,0.131,1,"EPO_nonresponsive","Ptcd2"
"Rnf130",0.0287960189671129,0.0764279479403807,0.577,0.495,1,"EPO_nonresponsive","Rnf130"
"Cuedc2",0.0288555720527165,0.102610656462703,0.583,0.521,1,"EPO_nonresponsive","Cuedc2"
"Eif2b1",0.0288568224562832,0.0908582966466139,0.216,0.157,1,"EPO_nonresponsive","Eif2b1"
"Wdr1",0.0288998910978054,0.0713706278240419,0.46,0.37,1,"EPO_nonresponsive","Wdr1"
"Csad",0.0290569271219165,0.0971502992182359,0.213,0.144,1,"EPO_nonresponsive","Csad"
"Pdk3",0.029111185345296,0.0725918401075987,0.319,0.23,1,"EPO_nonresponsive","Pdk3"
"Mpnd",0.0291216111330133,0.0789658050667331,0.11,0.062,1,"EPO_nonresponsive","Mpnd"
"Lrrc8d",0.0292793997898403,0.0907954661255171,0.13,0.082,1,"EPO_nonresponsive","Lrrc8d"
"Cst3",0.0294118050793592,0.0794927562168823,0.839,0.787,1,"EPO_nonresponsive","Cst3"
"Acaa1a",0.0294390916627322,0.103561351016062,0.27,0.2,1,"EPO_nonresponsive","Acaa1a"
"Rbm42",0.0294547883263186,0.0920042195755193,0.407,0.321,1,"EPO_nonresponsive","Rbm42"
"Ubac2",0.0295044701219801,0.0956129709880867,0.253,0.184,1,"EPO_nonresponsive","Ubac2"
"Gdi1",0.029509366829814,0.117112756426781,0.47,0.397,1,"EPO_nonresponsive","Gdi1"
"Atp6ap2",0.0295762673235135,0.0920508532669099,0.315,0.243,1,"EPO_nonresponsive","Atp6ap2"
"Nit1",0.0297526707798473,0.0929946911478168,0.168,0.111,1,"EPO_nonresponsive","Nit1"
"Cd3eap",0.030008789941107,0.094257008053934,0.226,0.161,1,"EPO_nonresponsive","Cd3eap"
"Flcn",0.0300913286728065,0.0666419045675573,0.152,0.085,1,"EPO_nonresponsive","Flcn"
"Tsc22d3",0.0301712654675285,0.112683298591516,0.432,0.367,1,"EPO_nonresponsive","Tsc22d3"
"Gp9",0.0302457964561983,0.0990936553882686,0.235,0.174,1,"EPO_nonresponsive","Gp9"
"Ciao1",0.03028492179112,0.0799069472961858,0.131,0.082,1,"EPO_nonresponsive","Ciao1"
"Sgce",0.0303521589416913,0.105924168267476,0.137,0.092,1,"EPO_nonresponsive","Sgce"
"Pip5k1c",0.0304479551871592,0.107481801468244,0.202,0.148,1,"EPO_nonresponsive","Pip5k1c"
"Tmem160",0.0304856655306104,0.0684381422746385,0.728,0.649,1,"EPO_nonresponsive","Tmem160"
"Pear1",0.0305072481113833,0.112887480163495,0.278,0.213,1,"EPO_nonresponsive","Pear1"
"Sft2d3",0.0306125333246289,0.0798501184315682,0.144,0.092,1,"EPO_nonresponsive","Sft2d3"
"Bcl7b",0.0306513133834966,0.111906750699098,0.287,0.226,1,"EPO_nonresponsive","Bcl7b"
"Rbm25",0.0307869383891074,0.0947927258862984,0.765,0.718,1,"EPO_nonresponsive","Rbm25"
"Tceb3",0.0308029241211034,0.0874563869076265,0.268,0.19,1,"EPO_nonresponsive","Tceb3"
"Vdr",0.0308646820488108,0.082324246196864,0.101,0.059,1,"EPO_nonresponsive","Vdr"
"Plekho2",0.0308801588561119,0.103739123423608,0.176,0.121,1,"EPO_nonresponsive","Plekho2"
"Tbc1d15",0.0309529261959641,0.0763245961453805,0.186,0.118,1,"EPO_nonresponsive","Tbc1d15"
